input_spine_index,input_image_path,input_title,input_author,query,response_total_items,match_found,result_index,raw_item_json,item.accessInfo.accessViewStatus,item.accessInfo.country,item.accessInfo.embeddable,item.accessInfo.epub.acsTokenLink,item.accessInfo.epub.downloadLink,item.accessInfo.epub.isAvailable,item.accessInfo.pdf.acsTokenLink,item.accessInfo.pdf.downloadLink,item.accessInfo.pdf.isAvailable,item.accessInfo.publicDomain,item.accessInfo.quoteSharingAllowed,item.accessInfo.textToSpeechPermission,item.accessInfo.viewability,item.accessInfo.webReaderLink,item.etag,item.id,item.kind,item.saleInfo.buyLink,item.saleInfo.country,item.saleInfo.isEbook,item.saleInfo.listPrice.amount,item.saleInfo.listPrice.currencyCode,item.saleInfo.offers[0].finskyOfferType,item.saleInfo.offers[0].giftable,item.saleInfo.offers[0].listPrice.amountInMicros,item.saleInfo.offers[0].listPrice.currencyCode,item.saleInfo.offers[0].retailPrice.amountInMicros,item.saleInfo.offers[0].retailPrice.currencyCode,item.saleInfo.retailPrice.amount,item.saleInfo.retailPrice.currencyCode,item.saleInfo.saleability,item.searchInfo.textSnippet,item.selfLink,item.volumeInfo.allowAnonLogging,item.volumeInfo.authors[0],item.volumeInfo.authors[1],item.volumeInfo.authors[2],item.volumeInfo.averageRating,item.volumeInfo.canonicalVolumeLink,item.volumeInfo.categories[0],item.volumeInfo.comicsContent,item.volumeInfo.contentVersion,item.volumeInfo.description,item.volumeInfo.imageLinks.smallThumbnail,item.volumeInfo.imageLinks.thumbnail,item.volumeInfo.industryIdentifiers[0].identifier,item.volumeInfo.industryIdentifiers[0].type,item.volumeInfo.industryIdentifiers[1].identifier,item.volumeInfo.industryIdentifiers[1].type,item.volumeInfo.infoLink,item.volumeInfo.language,item.volumeInfo.maturityRating,item.volumeInfo.pageCount,item.volumeInfo.panelizationSummary.containsEpubBubbles,item.volumeInfo.panelizationSummary.containsImageBubbles,item.volumeInfo.previewLink,item.volumeInfo.printType,item.volumeInfo.publishedDate,item.volumeInfo.publisher,item.volumeInfo.ratingsCount,item.volumeInfo.readingModes.image,item.volumeInfo.readingModes.text,item.volumeInfo.subtitle,item.volumeInfo.title
0,outputs/detections/IMG_6560_crops/spine_00.jpg,The Book Title,,"intitle:""The Book Title""",1000000,true,0,"{""kind"": ""books#volume"", ""id"": ""VhHUtAEACAAJ"", ""etag"": ""+k7/YYoeoa8"", ""selfLink"": ""https://www.googleapis.com/books/v1/volumes/VhHUtAEACAAJ"", ""volumeInfo"": {""title"": ""The Title-mart; a Comedy in Three Acts"", ""authors"": [""Winston Churchill""], ""publisher"": ""Trieste Publishing"", ""publishedDate"": ""2017-08-25"", ""description"": ""Trieste Publishing has a massive catalogue of classic book titles. Our aim is to provide readers with the highest quality reproductions of fiction and non-fiction literature that has stood the test of time. The many thousands of books in our collection have been sourced from libraries and private collections around the world.The titles that Trieste Publishing has chosen to be part of the collection have been scanned to simulate the original. Our readers see the books the same way that their first readers did decades or a hundred or more years ago. Books from that period are often spoiled by imperfections that did not exist in the original. Imperfections could be in the form of blurred text, photographs, or missing pages. It is highly unlikely that this would occur with one of our books. Our extensive quality control ensures that the readers of Trieste Publishing's books will be delighted with their purchase. Our staff has thoroughly reviewed every page of all the books in the collection, repairing, or if necessary, rejecting titles that are not of the highest quality. This process ensures that the reader of one of Trieste Publishing's titles receives a volume that faithfully reproduces the original, and to the maximum degree possible, gives them the experience of owning the original work.We pride ourselves on not only creating a pathway to an extensive reservoir of books of the finest quality, but also providing value to every one of our readers. Generally, Trieste books are purchased singly - on demand, however they may also be purchased in bulk. Readers interested in bulk purchases are invited to contact us directly to enquire about our tailored bulk rates."", ""industryIdentifiers"": [{""type"": ""ISBN_10"", ""identifier"": ""0649390849""}, {""type"": ""ISBN_13"", ""identifier"": ""9780649390847""}], ""readingModes"": {""text"": false, ""image"": false}, ""pageCount"": 234, ""printType"": ""BOOK"", ""maturityRating"": ""NOT_MATURE"", ""allowAnonLogging"": false, ""contentVersion"": ""preview-1.0.0"", ""panelizationSummary"": {""containsEpubBubbles"": false, ""containsImageBubbles"": false}, ""imageLinks"": {""smallThumbnail"": ""http://books.google.com/books/content?id=VhHUtAEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api"", ""thumbnail"": ""http://books.google.com/books/content?id=VhHUtAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api""}, ""language"": ""en"", ""previewLink"": ""http://books.google.ca/books?id=VhHUtAEACAAJ&dq=intitle:%22The+Book+Title%22&hl=&as_pt=BOOKS&cd=1&source=gbs_api"", ""infoLink"": ""http://books.google.ca/books?id=VhHUtAEACAAJ&dq=intitle:%22The+Book+Title%22&hl=&as_pt=BOOKS&source=gbs_api"", ""canonicalVolumeLink"": ""https://books.google.com/books/about/The_Title_mart_a_Comedy_in_Three_Acts.html?hl=&id=VhHUtAEACAAJ""}, ""saleInfo"": {""country"": ""CA"", ""saleability"": ""NOT_FOR_SALE"", ""isEbook"": false}, ""accessInfo"": {""country"": ""CA"", ""viewability"": ""NO_PAGES"", ""embeddable"": false, ""publicDomain"": false, ""textToSpeechPermission"": ""ALLOWED"", ""epub"": {""isAvailable"": false}, ""pdf"": {""isAvailable"": false}, ""webReaderLink"": ""http://play.google.com/books/reader?id=VhHUtAEACAAJ&hl=&as_pt=BOOKS&source=gbs_api"", ""accessViewStatus"": ""NONE"", ""quoteSharingAllowed"": false}, ""searchInfo"": {""textSnippet"": ""Our readers see the books the same way that their first readers did decades or a hundred or more years ago. Books from that period are often spoiled by imperfections that did not exist in the original.""}}",NONE,CA,False,,,False,,,False,False,False,ALLOWED,NO_PAGES,http://play.google.com/books/reader?id=VhHUtAEACAAJ&hl=&as_pt=BOOKS&source=gbs_api,+k7/YYoeoa8,VhHUtAEACAAJ,books#volume,,CA,False,,,,,,,,,,,NOT_FOR_SALE,Our readers see the books the same way that their first readers did decades or a hundred or more years ago. Books from that period are often spoiled by imperfections that did not exist in the original.,https://www.googleapis.com/books/v1/volumes/VhHUtAEACAAJ,False,Winston Churchill,,,,https://books.google.com/books/about/The_Title_mart_a_Comedy_in_Three_Acts.html?hl=&id=VhHUtAEACAAJ,,,preview-1.0.0,"Trieste Publishing has a massive catalogue of classic book titles. Our aim is to provide readers with the highest quality reproductions of fiction and non-fiction literature that has stood the test of time. The many thousands of books in our collection have been sourced from libraries and private collections around the world.The titles that Trieste Publishing has chosen to be part of the collection have been scanned to simulate the original. Our readers see the books the same way that their first readers did decades or a hundred or more years ago. Books from that period are often spoiled by imperfections that did not exist in the original. Imperfections could be in the form of blurred text, photographs, or missing pages. It is highly unlikely that this would occur with one of our books. Our extensive quality control ensures that the readers of Trieste Publishing's books will be delighted with their purchase. Our staff has thoroughly reviewed every page of all the books in the collection, repairing, or if necessary, rejecting titles that are not of the highest quality. This process ensures that the reader of one of Trieste Publishing's titles receives a volume that faithfully reproduces the original, and to the maximum degree possible, gives them the experience of owning the original work.We pride ourselves on not only creating a pathway to an extensive reservoir of books of the finest quality, but also providing value to every one of our readers. Generally, Trieste books are purchased singly - on demand, however they may also be purchased in bulk. Readers interested in bulk purchases are invited to contact us directly to enquire about our tailored bulk rates.",http://books.google.com/books/content?id=VhHUtAEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,http://books.google.com/books/content?id=VhHUtAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,0649390849,ISBN_10,9780649390847,ISBN_13,http://books.google.ca/books?id=VhHUtAEACAAJ&dq=intitle:%22The+Book+Title%22&hl=&as_pt=BOOKS&source=gbs_api,en,NOT_MATURE,234,False,False,http://books.google.ca/books?id=VhHUtAEACAAJ&dq=intitle:%22The+Book+Title%22&hl=&as_pt=BOOKS&cd=1&source=gbs_api,BOOK,2017-08-25,Trieste Publishing,,False,False,,The Title-mart; a Comedy in Three Acts
0,outputs/detections/IMG_6560_crops/spine_00.jpg,The Book Title,,"intitle:""The Book Title""",1000000,true,1,"{""kind"": ""books#volume"", ""id"": ""kC4JAAAAQAAJ"", ""etag"": ""cpnJDYZLVV4"", ""selfLink"": ""https://www.googleapis.com/books/v1/volumes/kC4JAAAAQAAJ"", ""volumeInfo"": {""title"": ""An Account of the Incidents"", ""subtitle"": ""From which the Title and Part of the Story of Shakespeare's Tempest Were Derived; and Its True Date Ascertained"", ""authors"": [""Edmond Malone""], ""publishedDate"": ""1808"", ""industryIdentifiers"": [{""type"": ""OTHER"", ""identifier"": ""OXFORD:400111654""}], ""readingModes"": {""text"": false, ""image"": true}, ""pageCount"": 124, ""printType"": ""BOOK"", ""maturityRating"": ""NOT_MATURE"", ""allowAnonLogging"": false, ""contentVersion"": ""0.9.9.0.full.1"", ""panelizationSummary"": {""containsEpubBubbles"": false, ""containsImageBubbles"": false}, ""imageLinks"": {""smallThumbnail"": ""http://books.google.com/books/content?id=kC4JAAAAQAAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api"", ""thumbnail"": ""http://books.google.com/books/content?id=kC4JAAAAQAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api""}, ""language"": ""en"", ""previewLink"": ""http://books.google.ca/books?id=kC4JAAAAQAAJ&printsec=frontcover&dq=intitle:%22The+Book+Title%22&hl=&as_pt=BOOKS&cd=2&source=gbs_api"", ""infoLink"": ""https://play.google.com/store/books/details?id=kC4JAAAAQAAJ&source=gbs_api"", ""canonicalVolumeLink"": ""https://play.google.com/store/books/details?id=kC4JAAAAQAAJ""}, ""saleInfo"": {""country"": ""CA"", ""saleability"": ""FREE"", ""isEbook"": true, ""buyLink"": ""https://play.google.com/store/books/details?id=kC4JAAAAQAAJ&rdid=book-kC4JAAAAQAAJ&rdot=1&source=gbs_api""}, ""accessInfo"": {""country"": ""CA"", ""viewability"": ""ALL_PAGES"", ""embeddable"": true, ""publicDomain"": true, ""textToSpeechPermission"": ""ALLOWED"", ""epub"": {""isAvailable"": false, ""downloadLink"": ""http://books.google.ca/books/download/An_Account_of_the_Incidents.epub?id=kC4JAAAAQAAJ&hl=&output=epub&source=gbs_api""}, ""pdf"": {""isAvailable"": true, ""downloadLink"": ""http://books.google.ca/books/download/An_Account_of_the_Incidents.pdf?id=kC4JAAAAQAAJ&hl=&output=pdf&sig=ACfU3U1KS3KAtkL0aCwsmNS5cdt1Hi7dYQ&source=gbs_api""}, ""webReaderLink"": ""http://play.google.com/books/reader?id=kC4JAAAAQAAJ&hl=&as_pt=BOOKS&source=gbs_api"", ""accessViewStatus"": ""FULL_PUBLIC_DOMAIN"", ""quoteSharingAllowed"": false}}",FULL_PUBLIC_DOMAIN,CA,True,,http://books.google.ca/books/download/An_Account_of_the_Incidents.epub?id=kC4JAAAAQAAJ&hl=&output=epub&source=gbs_api,False,,http://books.google.ca/books/download/An_Account_of_the_Incidents.pdf?id=kC4JAAAAQAAJ&hl=&output=pdf&sig=ACfU3U1KS3KAtkL0aCwsmNS5cdt1Hi7dYQ&source=gbs_api,True,True,False,ALLOWED,ALL_PAGES,http://play.google.com/books/reader?id=kC4JAAAAQAAJ&hl=&as_pt=BOOKS&source=gbs_api,cpnJDYZLVV4,kC4JAAAAQAAJ,books#volume,https://play.google.com/store/books/details?id=kC4JAAAAQAAJ&rdid=book-kC4JAAAAQAAJ&rdot=1&source=gbs_api,CA,True,,,,,,,,,,,FREE,,https://www.googleapis.com/books/v1/volumes/kC4JAAAAQAAJ,False,Edmond Malone,,,,https://play.google.com/store/books/details?id=kC4JAAAAQAAJ,,,0.9.9.0.full.1,,http://books.google.com/books/content?id=kC4JAAAAQAAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,http://books.google.com/books/content?id=kC4JAAAAQAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,OXFORD:400111654,OTHER,,,https://play.google.com/store/books/details?id=kC4JAAAAQAAJ&source=gbs_api,en,NOT_MATURE,124,False,False,http://books.google.ca/books?id=kC4JAAAAQAAJ&printsec=frontcover&dq=intitle:%22The+Book+Title%22&hl=&as_pt=BOOKS&cd=2&source=gbs_api,BOOK,1808,,,True,False,From which the Title and Part of the Story of Shakespeare's Tempest Were Derived; and Its True Date Ascertained,An Account of the Incidents
0,outputs/detections/IMG_6560_crops/spine_00.jpg,The Book Title,,"intitle:""The Book Title""",1000000,true,2,"{""kind"": ""books#volume"", ""id"": ""c0LycQAACAAJ"", ""etag"": ""niWv4pizPtE"", ""selfLink"": ""https://www.googleapis.com/books/v1/volumes/c0LycQAACAAJ"", ""volumeInfo"": {""title"": ""Utopia"", ""subtitle"": ""His 2. and Rev. Ed., 1556: Preceded by the Title and Epistle of His 1st Ed., 1551"", ""authors"": [""Thomas More"", ""Edward Arber"", ""Ralph Robinson""], ""publishedDate"": ""1859"", ""industryIdentifiers"": [{""type"": ""OTHER"", ""identifier"": ""OCLC:633824219""}], ""readingModes"": {""text"": false, ""image"": false}, ""pageCount"": 168, ""printType"": ""BOOK"", ""maturityRating"": ""NOT_MATURE"", ""allowAnonLogging"": false, ""contentVersion"": ""preview-1.0.0"", ""language"": ""en"", ""previewLink"": ""http://books.google.ca/books?id=c0LycQAACAAJ&dq=intitle:%22The+Book+Title%22&hl=&as_pt=BOOKS&cd=3&source=gbs_api"", ""infoLink"": ""http://books.google.ca/books?id=c0LycQAACAAJ&dq=intitle:%22The+Book+Title%22&hl=&as_pt=BOOKS&source=gbs_api"", ""canonicalVolumeLink"": ""https://books.google.com/books/about/Utopia.html?hl=&id=c0LycQAACAAJ""}, ""saleInfo"": {""country"": ""CA"", ""saleability"": ""NOT_FOR_SALE"", ""isEbook"": false}, ""accessInfo"": {""country"": ""CA"", ""viewability"": ""NO_PAGES"", ""embeddable"": false, ""publicDomain"": false, ""textToSpeechPermission"": ""ALLOWED"", ""epub"": {""isAvailable"": false}, ""pdf"": {""isAvailable"": false}, ""webReaderLink"": ""http://play.google.com/books/reader?id=c0LycQAACAAJ&hl=&as_pt=BOOKS&source=gbs_api"", ""accessViewStatus"": ""NONE"", ""quoteSharingAllowed"": false}}",NONE,CA,False,,,False,,,False,False,False,ALLOWED,NO_PAGES,http://play.google.com/books/reader?id=c0LycQAACAAJ&hl=&as_pt=BOOKS&source=gbs_api,niWv4pizPtE,c0LycQAACAAJ,books#volume,,CA,False,,,,,,,,,,,NOT_FOR_SALE,,https://www.googleapis.com/books/v1/volumes/c0LycQAACAAJ,False,Thomas More,Edward Arber,Ralph Robinson,,https://books.google.com/books/about/Utopia.html?hl=&id=c0LycQAACAAJ,,,preview-1.0.0,,,,OCLC:633824219,OTHER,,,http://books.google.ca/books?id=c0LycQAACAAJ&dq=intitle:%22The+Book+Title%22&hl=&as_pt=BOOKS&source=gbs_api,en,NOT_MATURE,168,,,http://books.google.ca/books?id=c0LycQAACAAJ&dq=intitle:%22The+Book+Title%22&hl=&as_pt=BOOKS&cd=3&source=gbs_api,BOOK,1859,,,False,False,"His 2. and Rev. Ed., 1556: Preceded by the Title and Epistle of His 1st Ed., 1551",Utopia
1,outputs/detections/IMG_6560_crops/spine_01.jpg,Hamlet,,"intitle:""Hamlet""",1000000,true,0,"{""kind"": ""books#volume"", ""id"": ""-w3TCwAAQBAJ"", ""etag"": ""8dZo+FDIFa8"", ""selfLink"": ""https://www.googleapis.com/books/v1/volumes/-w3TCwAAQBAJ"", ""volumeInfo"": {""title"": ""Hamlet"", ""authors"": [""William Shakespeare""], ""publisher"": ""Penguin Classics"", ""publishedDate"": ""2016-03-29"", ""description"": ""This legendary Shakespeare series features authoritative and meticulously researched texts paired with scholarship by renowned Shakespeareans. Updated for the 21st century by editors Stephen Orgel of Stanford University and A. R. Braunmuller of UCLA, each book includes an essay on the theatrical world of Shakespeare's time, an introduction to the individual play, and a detailed note on the text used. With all new cover designs, these affordable Shakespeares are perfect for students, teachers, scholars and theatre professionals alike."", ""industryIdentifiers"": [{""type"": ""ISBN_13"", ""identifier"": ""9780143128540""}, {""type"": ""ISBN_10"", ""identifier"": ""014312854X""}], ""readingModes"": {""text"": false, ""image"": false}, ""pageCount"": 210, ""printType"": ""BOOK"", ""categories"": [""Drama""], ""maturityRating"": ""NOT_MATURE"", ""allowAnonLogging"": false, ""contentVersion"": ""0.2.2.0.preview.0"", ""panelizationSummary"": {""containsEpubBubbles"": false, ""containsImageBubbles"": false}, ""imageLinks"": {""smallThumbnail"": ""http://books.google.com/books/content?id=-w3TCwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api"", ""thumbnail"": ""http://books.google.com/books/content?id=-w3TCwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api""}, ""language"": ""en"", ""previewLink"": ""http://books.google.ca/books?id=-w3TCwAAQBAJ&printsec=frontcover&dq=intitle:%22Hamlet%22&hl=&as_pt=BOOKS&cd=1&source=gbs_api"", ""infoLink"": ""http://books.google.ca/books?id=-w3TCwAAQBAJ&dq=intitle:%22Hamlet%22&hl=&as_pt=BOOKS&source=gbs_api"", ""canonicalVolumeLink"": ""https://books.google.com/books/about/Hamlet.html?hl=&id=-w3TCwAAQBAJ""}, ""saleInfo"": {""country"": ""CA"", ""saleability"": ""NOT_FOR_SALE"", ""isEbook"": false}, ""accessInfo"": {""country"": ""CA"", ""viewability"": ""PARTIAL"", ""embeddable"": true, ""publicDomain"": false, ""textToSpeechPermission"": ""ALLOWED"", ""epub"": {""isAvailable"": false}, ""pdf"": {""isAvailable"": false}, ""webReaderLink"": ""http://play.google.com/books/reader?id=-w3TCwAAQBAJ&hl=&as_pt=BOOKS&source=gbs_api"", ""accessViewStatus"": ""SAMPLE"", ""quoteSharingAllowed"": false}, ""searchInfo"": {""textSnippet"": ""Perhaps the single most influential work of English drama, William Shakespeare&#39;s &#39;Hamlet&#39; is a timeless tragedy of the conflicted loyalties, madness, betrayal and terrible revenge.""}}",SAMPLE,CA,True,,,False,,,False,False,False,ALLOWED,PARTIAL,http://play.google.com/books/reader?id=-w3TCwAAQBAJ&hl=&as_pt=BOOKS&source=gbs_api,8dZo+FDIFa8,-w3TCwAAQBAJ,books#volume,,CA,False,,,,,,,,,,,NOT_FOR_SALE,"Perhaps the single most influential work of English drama, William Shakespeare&#39;s &#39;Hamlet&#39; is a timeless tragedy of the conflicted loyalties, madness, betrayal and terrible revenge.",https://www.googleapis.com/books/v1/volumes/-w3TCwAAQBAJ,False,William Shakespeare,,,,https://books.google.com/books/about/Hamlet.html?hl=&id=-w3TCwAAQBAJ,Drama,,0.2.2.0.preview.0,"This legendary Shakespeare series features authoritative and meticulously researched texts paired with scholarship by renowned Shakespeareans. Updated for the 21st century by editors Stephen Orgel of Stanford University and A. R. Braunmuller of UCLA, each book includes an essay on the theatrical world of Shakespeare's time, an introduction to the individual play, and a detailed note on the text used. With all new cover designs, these affordable Shakespeares are perfect for students, teachers, scholars and theatre professionals alike.",http://books.google.com/books/content?id=-w3TCwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,http://books.google.com/books/content?id=-w3TCwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,9780143128540,ISBN_13,014312854X,ISBN_10,http://books.google.ca/books?id=-w3TCwAAQBAJ&dq=intitle:%22Hamlet%22&hl=&as_pt=BOOKS&source=gbs_api,en,NOT_MATURE,210,False,False,http://books.google.ca/books?id=-w3TCwAAQBAJ&printsec=frontcover&dq=intitle:%22Hamlet%22&hl=&as_pt=BOOKS&cd=1&source=gbs_api,BOOK,2016-03-29,Penguin Classics,,False,False,,Hamlet
